,nsf_proposal_links_v0,skills
89,https://www.nsf.gov/pubs/2026/nsf26089/nsf26089.htm,"{'biology', 'supply chain', 'sustainability'}"
90,https://www.nsf.gov/pubs/2026/nsf26090/nsf26090.htm,"{'chemistry', 'curriculum development', 'cybersecurity'}"
91,https://www.nsf.gov/pubs/2026/nsf26091/nsf26091.htm,"{'cognitive science', 'climate change', 'curriculum development', 'physics', 'embedded systems', 'environmental science'}"
92,https://www.nsf.gov/pubs/2026/nsf26092/nsf26092.htm,"{'python', 'mechanics', 'bioinformatics', 'applied mathematics', 'nanotechnology', 'fuel cells', 'artificial intelligence', 'high performance computing'}"
93,https://www.nsf.gov/pubs/2026/nsf26093/nsf26093.htm,"{'machine learning', 'curriculum development', 'genetics', 'human computer interaction', 'education'}"
94,https://www.nsf.gov/pubs/2026/nsf26094/nsf26094.htm,"{'pedagogy', 'supply chain'}"
95,https://www.nsf.gov/pubs/2026/nsf26095/nsf26095.htm,"{'python', 'software engineering', 'nuclear engineering', 'electrical engineering', 'neuroscience', 'artificial intelligence'}"
96,https://www.nsf.gov/pubs/2026/nsf26096/nsf26096.htm,"{'computer vision', 'curriculum development', 'structural health monitoring', 'applied mathematics', 'human computer interaction', 'chemical engineering', 'biophysics'}"
97,https://www.nsf.gov/pubs/2026/nsf26097/nsf26097.htm,"{'economics', 'polymers', 'fuel cells'}"
98,https://www.nsf.gov/pubs/2026/nsf26098/nsf26098.htm,"{'ceramics', 'material science', 'cloud computing', 'climate change'}"
99,https://www.nsf.gov/pubs/2026/nsf26099/nsf26099.htm,"{'optimization', 'business', 'sustainability', 'physics', 'electrical engineering', 'environmental science', 'human computer interaction'}"
100,https://www.nsf.gov/pubs/2026/nsf26100/nsf26100.htm,"{'python', 'quantum computing'}"
101,https://www.nsf.gov/pubs/2026/nsf26101/nsf26101.htm,"{'artificial intelligence', 'curriculum development', 'education'}"
102,https://www.nsf.gov/pubs/2026/nsf26102/nsf26102.htm,"{'optimization', 'computer vision', 'engineering education', 'chemistry', 'graph theory', 'biology', 'genetics', 'mathematics'}"
103,https://www.nsf.gov/pubs/2026/nsf26103/nsf26103.htm,"{'python', 'fuel cells', 'chemical engineering', 'physics'}"
104,https://www.nsf.gov/pubs/2026/nsf26104/nsf26104.htm,"{'system security', 'renewable energy'}"
105,https://www.nsf.gov/pubs/2026/nsf26105/nsf26105.htm,"{'nanotechnology', 'embedded systems', 'nuclear engineering', 'climate change'}"
106,https://www.nsf.gov/pubs/2026/nsf26106/nsf26106.htm,"{'environmental science', 'system security'}"
107,https://www.nsf.gov/pubs/2026/nsf26107/nsf26107.htm,"{'iot', 'statistics'}"
108,https://www.nsf.gov/pubs/2026/nsf26108/nsf26108.htm,"{'statistics', 'curriculum development', 'project management', 'graph theory', 'nanotechnology'}"
109,https://www.nsf.gov/pubs/2026/nsf26109/nsf26109.htm,"{'battery technology', 'mechanics', 'curriculum development', 'nuclear engineering', 'electrical engineering'}"
110,https://www.nsf.gov/pubs/2026/nsf26110/nsf26110.htm,"{'fluid dynamics', 'machine learning', 'bioinformatics', 'sustainability', 'chemical engineering'}"
111,https://www.nsf.gov/pubs/2026/nsf26111/nsf26111.htm,"{'curriculum development', 'business', 'software engineering'}"
112,https://www.nsf.gov/pubs/2026/nsf26112/nsf26112.htm,"{'deep learning', 'natural language processing', 'chemistry', 'structural health monitoring', 'renewable energy', 'civil engineering'}"
113,https://www.nsf.gov/pubs/2026/nsf26113/nsf26113.htm,"{'cloud computing', 'engineering education', 'machine learning', 'bioinformatics', 'neuroscience', 'blockchain'}"
114,https://www.nsf.gov/pubs/2026/nsf26114/nsf26114.htm,"{'chemistry', 'material science', 'mathematics', 'engineering education'}"
115,https://www.nsf.gov/pubs/2026/nsf26115/nsf26115.htm,"{'cloud computing', 'artificial intelligence'}"
116,https://www.nsf.gov/pubs/2026/nsf26116/nsf26116.htm,"{'solar energy', 'geotechnical engineering', 'cognitive science', 'nanotechnology', 'cybersecurity', 'genetics'}"
117,https://www.nsf.gov/pubs/2026/nsf26117/nsf26117.htm,"{'nanotechnology', 'fuel cells'}"
118,https://www.nsf.gov/pubs/2026/nsf26118/nsf26118.htm,"{'mechanics', 'biophysics'}"
119,https://www.nsf.gov/pubs/2026/nsf26119/nsf26119.htm,"{'python', 'logistics', 'psychology'}"
120,https://www.nsf.gov/pubs/2026/nsf26120/nsf26120.htm,"{'material science', 'quantum computing', 'natural language processing'}"
121,https://www.nsf.gov/pubs/2026/nsf26121/nsf26121.htm,"{'structural health monitoring', 'supply chain'}"
122,https://www.nsf.gov/pubs/2026/nsf26122/nsf26122.htm,"{'computer vision', 'system security', 'sustainability', 'thermodynamics', 'neuroscience', 'economics'}"
123,https://www.nsf.gov/pubs/2026/nsf26123/nsf26123.htm,"{'material science', 'applied mathematics', 'embedded systems', 'cybersecurity', 'mathematics'}"
124,https://www.nsf.gov/pubs/2026/nsf26124/nsf26124.htm,"{'material science', 'chemical engineering', 'renewable energy', 'project management'}"
125,https://www.nsf.gov/pubs/2026/nsf26125/nsf26125.htm,"{'quantum computing', 'graph theory', 'biology', 'embedded systems', 'environmental science', 'human computer interaction', 'education'}"
126,https://www.nsf.gov/pubs/2026/nsf26126/nsf26126.htm,"{'system security', 'fluid dynamics', 'bioinformatics', 'nanotechnology', 'environmental science', 'psychology'}"
127,https://www.nsf.gov/pubs/2026/nsf26127/nsf26127.htm,"{'wireless communication', 'battery technology', 'engineering education', 'neuroscience', 'robotics'}"
128,https://www.nsf.gov/pubs/2026/nsf26128/nsf26128.htm,"{'ecology', 'pedagogy', 'mechanics', 'biology'}"
129,https://www.nsf.gov/pubs/2026/nsf26129/nsf26129.htm,"{'material science', 'geotechnical engineering', 'wireless communication', 'software engineering', 'electrical engineering', 'structural health monitoring'}"
130,https://www.nsf.gov/pubs/2026/nsf26130/nsf26130.htm,"{'statistics', 'deep learning', 'battery technology', 'bioinformatics', 'robotics', 'cybersecurity', 'ecology'}"
131,https://www.nsf.gov/pubs/2026/nsf26131/nsf26131.htm,"{'engineering education', 'thermodynamics', 'iot', 'education'}"
132,https://www.nsf.gov/pubs/2026/nsf26132/nsf26132.htm,"{'battery technology', 'chemistry', 'applied mathematics', 'embedded systems', 'blockchain', 'structural health monitoring', 'artificial intelligence', 'economics'}"
133,https://www.nsf.gov/pubs/2026/nsf26133/nsf26133.htm,"{'wireless communication', 'mechanics', 'sustainability'}"
134,https://www.nsf.gov/pubs/2026/nsf26134/nsf26134.htm,"{'ceramics', 'geotechnical engineering', 'statistics', 'business', 'battery technology', 'nanotechnology', 'structural health monitoring', 'chemical engineering'}"
135,https://www.nsf.gov/pubs/2026/nsf26135/nsf26135.htm,"{'chemistry', 'human computer interaction', 'mechanics'}"
136,https://www.nsf.gov/pubs/2026/nsf26136/nsf26136.htm,"{'mechanics', 'logistics'}"
137,https://www.nsf.gov/pubs/2026/nsf26137/nsf26137.htm,"{'supply chain', 'civil engineering'}"
138,https://www.nsf.gov/pubs/2026/nsf26138/nsf26138.htm,"{'environmental science', 'computer vision', 'software engineering'}"
139,https://www.nsf.gov/pubs/2026/nsf26139/nsf26139.htm,"{'high performance computing', 'statistics', 'fuel cells', 'polymers'}"
140,https://www.nsf.gov/pubs/2026/nsf26140/nsf26140.htm,"{'engineering education', 'nanotechnology', 'thermodynamics', 'biology', 'blockchain'}"
141,https://www.nsf.gov/pubs/2026/nsf26141/nsf26141.htm,"{'solar energy', 'quantum computing', 'engineering education', 'battery technology', 'sustainability', 'supply chain'}"
142,https://www.nsf.gov/pubs/2026/nsf26142/nsf26142.htm,"{'statistics', 'software engineering', 'cognitive science', 'project management', 'fuel cells', 'iot', 'economics'}"
143,https://www.nsf.gov/pubs/2026/nsf26143/nsf26143.htm,"{'data science', 'material science', 'mechanics', 'sustainability', 'ecology'}"
144,https://www.nsf.gov/pubs/2026/nsf26144/nsf26144.htm,"{'quantum computing', 'deep learning', 'system security', 'chemistry', 'iot'}"
145,https://www.nsf.gov/pubs/2026/nsf26145/nsf26145.htm,"{'bioinformatics', 'robotics'}"
146,https://www.nsf.gov/pubs/2026/nsf26146/nsf26146.htm,"{'ceramics', 'software engineering', 'mechanics', 'electrical engineering', 'artificial intelligence', 'education'}"
147,https://www.nsf.gov/pubs/2026/nsf26147/nsf26147.htm,"{'artificial intelligence', 'environmental science', 'economics', 'renewable energy'}"
148,https://www.nsf.gov/pubs/2026/nsf26148/nsf26148.htm,"{'computer vision', 'climate change', 'machine learning', 'nuclear engineering', 'thermodynamics', 'biophysics'}"
149,https://www.nsf.gov/pubs/2026/nsf26149/nsf26149.htm,"{'cloud computing', 'deep learning', 'nuclear engineering', 'fuel cells', 'blockchain'}"
150,https://www.nsf.gov/pubs/2026/nsf26150/nsf26150.htm,"{'economics', 'civil engineering'}"
151,https://www.nsf.gov/pubs/2026/nsf26151/nsf26151.htm,"{'statistics', 'natural language processing'}"
152,https://www.nsf.gov/pubs/2026/nsf26152/nsf26152.htm,"{'sustainability', 'climate change'}"
153,https://www.nsf.gov/pubs/2026/nsf26153/nsf26153.htm,"{'quantum computing', 'cognitive science', 'fluid dynamics', 'mechanics', 'psychology'}"
154,https://www.nsf.gov/pubs/2026/nsf26154/nsf26154.htm,"{'human computer interaction', 'python', 'embedded systems', 'high performance computing'}"
155,https://www.nsf.gov/pubs/2026/nsf26155/nsf26155.htm,"{'data science', 'pedagogy', 'embedded systems', 'system security'}"
156,https://www.nsf.gov/pubs/2026/nsf26156/nsf26156.htm,"{'logistics', 'optimization', 'system security', 'computer vision'}"
157,https://www.nsf.gov/pubs/2026/nsf26157/nsf26157.htm,"{'geotechnical engineering', 'pedagogy', 'climate change', 'nuclear engineering', 'graph theory', 'chemistry', 'biology', 'economics'}"
158,https://www.nsf.gov/pubs/2026/nsf26158/nsf26158.htm,"{'data science', 'polymers'}"
159,https://www.nsf.gov/pubs/2026/nsf26159/nsf26159.htm,"{'solar energy', 'wireless communication', 'mechanics', 'machine learning', 'biology', 'logistics', 'psychology', 'biophysics'}"
160,https://www.nsf.gov/pubs/2026/nsf26160/nsf26160.htm,"{'material science', 'python', 'bioinformatics'}"
161,https://www.nsf.gov/pubs/2026/nsf26161/nsf26161.htm,"{'geotechnical engineering', 'cloud computing', 'optimization', 'machine learning', 'sustainability', 'fuel cells', 'ecology'}"
162,https://www.nsf.gov/pubs/2026/nsf26162/nsf26162.htm,"{'solar energy', 'data science', 'deep learning', 'battery technology', 'physics', 'chemistry', 'environmental science'}"
163,https://www.nsf.gov/pubs/2026/nsf26163/nsf26163.htm,"{'applied mathematics', 'fluid dynamics'}"
164,https://www.nsf.gov/pubs/2026/nsf26164/nsf26164.htm,"{'physics', 'civil engineering'}"
165,https://www.nsf.gov/pubs/2026/nsf26165/nsf26165.htm,"{'pedagogy', 'quantum computing', 'bioinformatics', 'sustainability', 'logistics', 'electrical engineering', 'environmental science'}"
166,https://www.nsf.gov/pubs/2026/nsf26166/nsf26166.htm,"{'chemistry', 'computer vision', 'education'}"
167,https://www.nsf.gov/pubs/2026/nsf26167/nsf26167.htm,"{'solar energy', 'mechanics', 'genetics'}"
168,https://www.nsf.gov/pubs/2026/nsf26168/nsf26168.htm,"{'renewable energy', 'business', 'battery technology', 'curriculum development', 'fuel cells', 'robotics', 'iot', 'education'}"
169,https://www.nsf.gov/pubs/2026/nsf26169/nsf26169.htm,"{'ceramics', 'blockchain'}"
170,https://www.nsf.gov/pubs/2026/nsf26170/nsf26170.htm,"{'quantum computing', 'business', 'system security', 'natural language processing', 'mechanics', 'human computer interaction'}"
171,https://www.nsf.gov/pubs/2026/nsf26171/nsf26171.htm,"{'python', 'natural language processing', 'physics', 'thermodynamics', 'polymers', 'supply chain', 'human computer interaction'}"
172,https://www.nsf.gov/pubs/2026/nsf26172/nsf26172.htm,"{'structural health monitoring', 'high performance computing'}"
173,https://www.nsf.gov/pubs/2026/nsf26173/nsf26173.htm,"{'solar energy', 'ceramics', 'business', 'nanotechnology', 'neuroscience', 'logistics', 'economics', 'renewable energy'}"
174,https://www.nsf.gov/pubs/2026/nsf26174/nsf26174.htm,"{'statistics', 'optimization'}"
175,https://www.nsf.gov/pubs/2026/nsf26175/nsf26175.htm,"{'data science', 'business', 'computer vision', 'machine learning', 'nanotechnology'}"
176,https://www.nsf.gov/pubs/2026/nsf26176/nsf26176.htm,"{'material science', 'system security', 'biology', 'electrical engineering', 'nanotechnology', 'ecology', 'education', 'civil engineering'}"
177,https://www.nsf.gov/pubs/2026/nsf26177/nsf26177.htm,"{'computer vision', 'cognitive science', 'fluid dynamics', 'mechanics', 'supply chain', 'cybersecurity', 'blockchain', 'renewable energy'}"
178,https://www.nsf.gov/pubs/2026/nsf26178/nsf26178.htm,"{'nuclear engineering', 'biology', 'polymers', 'cybersecurity', 'genetics', 'renewable energy', 'biophysics'}"
179,https://www.nsf.gov/pubs/2026/nsf26179/nsf26179.htm,"{'solar energy', 'electrical engineering', 'robotics', 'optimization'}"
180,https://www.nsf.gov/pubs/2026/nsf26180/nsf26180.htm,"{'material science', 'statistics', 'graph theory', 'embedded systems', 'cybersecurity', 'human computer interaction'}"
181,https://www.nsf.gov/pubs/2026/nsf26181/nsf26181.htm,"{'bioinformatics', 'wireless communication', 'fluid dynamics', 'project management'}"
182,https://www.nsf.gov/pubs/2026/nsf26182/nsf26182.htm,"{'computer vision', 'software engineering', 'battery technology', 'applied mathematics', 'biology', 'neuroscience', 'genetics', 'economics'}"
183,https://www.nsf.gov/pubs/2026/nsf26183/nsf26183.htm,"{'ceramics', 'artificial intelligence'}"
184,https://www.nsf.gov/pubs/2026/nsf26184/nsf26184.htm,"{'business', 'quantum computing', 'natural language processing', 'artificial intelligence', 'chemical engineering'}"
185,https://www.nsf.gov/pubs/2026/nsf26185/nsf26185.htm,"{'python', 'physics', 'chemistry', 'robotics', 'structural health monitoring', 'high performance computing'}"
186,https://www.nsf.gov/pubs/2026/nsf26186/nsf26186.htm,"{'nanotechnology', 'embedded systems', 'wireless communication', 'genetics'}"
187,https://www.nsf.gov/pubs/2026/nsf26187/nsf26187.htm,"{'data science', 'quantum computing', 'wireless communication', 'robotics', 'cybersecurity', 'civil engineering'}"
188,https://www.nsf.gov/pubs/2026/nsf26188/nsf26188.htm,"{'data science', 'biology', 'electrical engineering', 'economics'}"
